云南频道,#genre#
CGTN西班牙语,http://219.156.35.133:4022/rtp/225.1.5.36:1346$河南联通-组播1
CGTN法语,http://219.156.35.133:4022/rtp/225.1.5.37:1347$河南联通-组播1
CGTN阿拉伯语,http://219.156.35.133:4022/rtp/225.1.5.38:1348$河南联通-组播1
CGTN俄语,http://219.156.35.133:4022/rtp/225.1.5.39:1349$河南联通-组播1
爱上-4K,http://219.156.35.133:4022/rtp/225.1.4.162:1204$河南联通-组播1
河南卫视,http://219.156.35.133:4022/rtp/225.1.4.254:1300$河南联通-组播1
国学频道,http://219.156.35.133:4022/rtp/225.1.4.196:1311$河南联通-组播1

湖北频道,#genre#
湖北公共新闻,http://27.18.76.91:9100/rtp/239.69.1.40:9880$湖北电信-组播1
湖北经视频道,http://27.18.76.91:9100/rtp/239.69.1.41:9886$湖北电信-组播1
湖北综合频道,http://27.18.76.91:9100/rtp/239.69.1.42:9892$湖北电信-组播1
湖北垄上频道,http://27.18.76.91:9100/rtp/239.69.1.43:9898$湖北电信-组播1
湖北影视频道,http://27.18.76.91:9100/rtp/239.69.1.204:10866$湖北电信-组播1
湖北生活频道,http://27.18.76.91:9100/rtp/239.69.1.205:10872$湖北电信-组播1
湖北教育频道,http://27.18.76.91:9100/rtp/239.69.1.206:10878$湖北电信-组播1
武汉新闻综合,http://27.18.76.91:9100/rtp/239.69.1.145:10506$湖北电信-组播1
武汉电视剧,http://27.18.76.91:9100/rtp/239.69.1.146:10512$湖北电信-组播1
武汉科技生活,http://27.18.76.91:9100/rtp/239.69.1.251:11148$湖北电信-组播1
武汉文体频道,http://27.18.76.91:9100/rtp/239.69.1.147:10518$湖北电信-组播1
武汉教育频道,http://27.18.76.91:9100/rtp/239.69.1.60:9994$湖北电信-组播1
阳新综合,http://27.18.76.91:9100/rtp/239.69.1.34:9844$湖北电信-组播1
房县综合,http://27.18.76.91:9100/rtp/239.69.1.192:10794$湖北电信-组播1
蔡甸综合,http://27.18.76.91:9100/rtp/239.69.1.245:11112$湖北电信-组播1
CCTV-1综合,http://27.18.76.91:9100/rtp/239.254.96.96:8550$湖北电信-组播1
CCTV-2财经,http://27.18.76.91:9100/rtp/239.69.1.102:10250$湖北电信-组播1
CCTV-3综艺,http://27.18.76.91:9100/rtp/239.69.1.122:10370$湖北电信-组播1
CCTV-4中文国际,http://27.18.76.91:9100/rtp/239.69.1.138:10466$湖北电信-组播1
CCTV-5体育,http://27.18.76.91:9100/rtp/239.69.1.123:10376$湖北电信-组播1
CCTV-6电影,http://27.18.76.91:9100/rtp/239.69.1.124:10382$湖北电信-组播1
CCTV-7国防军事,http://27.18.76.91:9100/rtp/239.69.1.103:10256$湖北电信-组播1
CCTV-8电视剧,http://27.18.76.91:9100/rtp/239.69.1.125:10388$湖北电信-组播1
CCTV-9纪录,http://27.18.76.91:9100/rtp/239.69.1.104:10262$湖北电信-组播1
CCTV-10科教,http://27.18.76.91:9100/rtp/239.69.1.105:10268$湖北电信-组播1
CCTV-11戏曲,http://27.18.76.91:9100/rtp/239.69.1.154:10560$湖北电信-组播1
CCTV-12社会与法,http://27.18.76.91:9100/rtp/239.69.1.106:10274$湖北电信-组播1
CCTV-13新闻,http://27.18.76.91:9100/rtp/239.254.96.161:9040$湖北电信-组播1
CCTV-14少儿,http://27.18.76.91:9100/rtp/239.69.1.107:10280$湖北电信-组播1
CCTV-15音乐,http://27.18.76.91:9100/rtp/239.69.1.155:10566$湖北电信-组播1
CCTV-16奥林匹克,http://27.18.76.91:9100/rtp/239.69.1.247:11124$湖北电信-组播1
CCTV-16奥林匹克4K,http://27.18.76.91:9100/rtp/239.69.1.249:11136$湖北电信-组播1
CCTV-17农业农村,http://27.18.76.91:9100/rtp/239.69.1.152:10548$湖北电信-组播1
CCTV-5+体育赛事,http://27.18.76.91:9100/rtp/239.254.96.234:9484$湖北电信-组播1
CCTV 4K,http://27.18.76.91:9100/rtp/239.69.1.12:9712$湖北电信-组播1
CHC-影迷电影,http://27.18.76.91:9100/rtp/239.69.1.241:11088$湖北电信-组播1
CHC-动作电影,http://27.18.76.91:9100/rtp/239.69.1.242:11094$湖北电信-组播1
CHC-家庭影院,http://27.18.76.91:9100/rtp/239.69.1.243:11100$湖北电信-组播1
CCTV-第一剧场,http://27.18.76.91:9100/rtp/239.69.1.74:10084$湖北电信-组播1
CCTV-兵器科技,http://27.18.76.91:9100/rtp/239.69.1.79:10114$湖北电信-组播1
CCTV-风云足球,http://27.18.76.91:9100/rtp/239.69.1.81:10126$湖北电信-组播1
CCTV-高尔夫网球,http://27.18.76.91:9100/rtp/239.69.1.83:10138$湖北电信-组播1
CCTV-世界地理,http://27.18.76.91:9100/rtp/239.69.1.91:10186$湖北电信-组播1
CCTV-央视台球,http://27.18.76.91:9100/rtp/239.69.1.98:10224$湖北电信-组播1
CCTV-4中文国际 欧洲,http://27.18.76.91:9100/rtp/239.69.1.231:11028$湖北电信-组播1
CCTV-4中文国际 美洲,http://27.18.76.91:9100/rtp/239.69.1.232:11034$湖北电信-组播1
湖北卫视,http://27.18.76.91:9100/rtp/239.254.96.115:8664$湖北电信-组播1
河北卫视,http://27.18.76.91:9100/rtp/239.254.96.113:9616$湖北电信-组播1
深圳卫视,http://27.18.76.91:9100/rtp/239.254.96.137:8896$湖北电信-组播1
湖南卫视,http://27.18.76.91:9100/rtp/239.254.96.139:8908$湖北电信-组播1
广东卫视,http://27.18.76.91:9100/rtp/239.254.96.140:8914$湖北电信-组播1
北京卫视,http://27.18.76.91:9100/rtp/239.254.96.141:8920$湖北电信-组播1
东方卫视,http://27.18.76.91:9100/rtp/239.254.96.142:8926$湖北电信-组播1
浙江卫视,http://27.18.76.91:9100/rtp/239.254.96.143:8932$湖北电信-组播1
江苏卫视,http://27.18.76.91:9100/rtp/239.254.96.144:8938$湖北电信-组播1
天津卫视,http://27.18.76.91:9100/rtp/239.69.1.68:10048$湖北电信-组播1
山东卫视,http://27.18.76.91:9100/rtp/239.69.1.69:10054$湖北电信-组播1
安徽卫视,http://27.18.76.91:9100/rtp/239.69.1.70:10060$湖北电信-组播1
辽宁卫视,http://27.18.76.91:9100/rtp/239.69.1.71:10066$湖北电信-组播1
东南卫视,http://27.18.76.91:9100/rtp/239.69.1.108:10286$湖北电信-组播1
江西卫视,http://27.18.76.91:9100/rtp/239.69.1.126:10394$湖北电信-组播1
重庆卫视,http://27.18.76.91:9100/rtp/239.69.1.149:10530$湖北电信-组播1
贵州卫视,http://27.18.76.91:9100/rtp/239.69.1.150:10536$湖北电信-组播1
海南卫视,http://27.18.76.91:9100/rtp/239.69.1.151:10542$湖北电信-组播1
河南卫视,http://27.18.76.91:9100/rtp/239.69.1.168:10644$湖北电信-组播1
四川卫视,http://27.18.76.91:9100/rtp/239.69.1.169:10650$湖北电信-组播1
广西卫视,http://27.18.76.91:9100/rtp/239.69.1.191:10788$湖北电信-组播1
吉林卫视,http://27.18.76.91:9100/rtp/239.69.1.212:10914$湖北电信-组播1
黑龙江卫视,http://27.18.76.91:9100/rtp/239.254.96.138:8902$湖北电信-组播1
湖南金鹰纪实,http://27.18.76.91:9100/rtp/239.69.1.109:10292$湖北电信-组播1
湖南金鹰卡通,http://27.18.76.91:9100/rtp/239.69.1.248:11130$湖北电信-组播1
湖南快乐垂钓,http://27.18.76.91:9100/rtp/239.69.1.142:10488$湖北电信-组播1
湖南茶频道,http://27.18.76.91:9100/rtp/239.69.1.144:10500$湖北电信-组播1
BRTV卡酷少儿,http://27.18.76.91:9100/rtp/239.69.1.193:10800$湖北电信-组播1
河南梨园频道,http://27.18.76.91:9100/rtp/239.69.1.33:9838$湖北电信-组播1
河南武术世界,http://27.18.76.91:9100/rtp/239.69.1.47:9922$湖北电信-组播1
CETV1,http://27.18.76.91:9100/rtp/239.69.1.110:10298$湖北电信-组播1
CGTN记录片,http://27.18.76.91:9100/rtp/239.69.1.233:11040$湖北电信-组播1
CGTN西班牙语,http://27.18.76.91:9100/rtp/239.69.1.234:11046$湖北电信-组播1
CGTN法语,http://27.18.76.91:9100/rtp/239.69.1.235:11052$湖北电信-组播1
湖北公共新闻,http://59.174.163.20:4022/rtp/239.69.1.40:9880$湖北电信-组播2
湖北经视频道,http://59.174.163.20:4022/rtp/239.69.1.41:9886$湖北电信-组播2
湖北综合频道,http://59.174.163.20:4022/rtp/239.69.1.42:9892$湖北电信-组播2
湖北垄上频道,http://59.174.163.20:4022/rtp/239.69.1.43:9898$湖北电信-组播2
湖北影视频道,http://59.174.163.20:4022/rtp/239.69.1.204:10866$湖北电信-组播2
湖北生活频道,http://59.174.163.20:4022/rtp/239.69.1.205:10872$湖北电信-组播2
湖北教育频道,http://59.174.163.20:4022/rtp/239.69.1.206:10878$湖北电信-组播2
武汉新闻综合,http://59.174.163.20:4022/rtp/239.69.1.145:10506$湖北电信-组播2
武汉电视剧,http://59.174.163.20:4022/rtp/239.69.1.146:10512$湖北电信-组播2
武汉科技生活,http://59.174.163.20:4022/rtp/239.69.1.251:11148$湖北电信-组播2
武汉文体频道,http://59.174.163.20:4022/rtp/239.69.1.147:10518$湖北电信-组播2
武汉教育频道,http://59.174.163.20:4022/rtp/239.69.1.60:9994$湖北电信-组播2
阳新综合,http://59.174.163.20:4022/rtp/239.69.1.34:9844$湖北电信-组播2
房县综合,http://59.174.163.20:4022/rtp/239.69.1.192:10794$湖北电信-组播2
蔡甸综合,http://59.174.163.20:4022/rtp/239.69.1.245:11112$湖北电信-组播2
CCTV-1综合,http://59.174.163.20:4022/rtp/239.254.96.96:8550$湖北电信-组播2
CCTV-2财经,http://59.174.163.20:4022/rtp/239.69.1.102:10250$湖北电信-组播2
CCTV-3综艺,http://59.174.163.20:4022/rtp/239.69.1.122:10370$湖北电信-组播2
CCTV-4中文国际,http://59.174.163.20:4022/rtp/239.69.1.138:10466$湖北电信-组播2
CCTV-5体育,http://59.174.163.20:4022/rtp/239.69.1.123:10376$湖北电信-组播2
CCTV-6电影,http://59.174.163.20:4022/rtp/239.69.1.124:10382$湖北电信-组播2
CCTV-7国防军事,http://59.174.163.20:4022/rtp/239.69.1.103:10256$湖北电信-组播2
CCTV-8电视剧,http://59.174.163.20:4022/rtp/239.69.1.125:10388$湖北电信-组播2
CCTV-9纪录,http://59.174.163.20:4022/rtp/239.69.1.104:10262$湖北电信-组播2
CCTV-10科教,http://59.174.163.20:4022/rtp/239.69.1.105:10268$湖北电信-组播2
CCTV-11戏曲,http://59.174.163.20:4022/rtp/239.69.1.154:10560$湖北电信-组播2
CCTV-12社会与法,http://59.174.163.20:4022/rtp/239.69.1.106:10274$湖北电信-组播2
CCTV-13新闻,http://59.174.163.20:4022/rtp/239.254.96.161:9040$湖北电信-组播2
CCTV-14少儿,http://59.174.163.20:4022/rtp/239.69.1.107:10280$湖北电信-组播2
CCTV-15音乐,http://59.174.163.20:4022/rtp/239.69.1.155:10566$湖北电信-组播2
CCTV-16奥林匹克,http://59.174.163.20:4022/rtp/239.69.1.247:11124$湖北电信-组播2
CCTV-16奥林匹克4K,http://59.174.163.20:4022/rtp/239.69.1.249:11136$湖北电信-组播2
CCTV-17农业农村,http://59.174.163.20:4022/rtp/239.69.1.152:10548$湖北电信-组播2
CCTV-5+体育赛事,http://59.174.163.20:4022/rtp/239.254.96.234:9484$湖北电信-组播2
CCTV 4K,http://59.174.163.20:4022/rtp/239.69.1.12:9712$湖北电信-组播2
CHC-影迷电影,http://59.174.163.20:4022/rtp/239.69.1.241:11088$湖北电信-组播2
CHC-动作电影,http://59.174.163.20:4022/rtp/239.69.1.242:11094$湖北电信-组播2
CHC-家庭影院,http://59.174.163.20:4022/rtp/239.69.1.243:11100$湖北电信-组播2
CCTV-第一剧场,http://59.174.163.20:4022/rtp/239.69.1.74:10084$湖北电信-组播2
CCTV-兵器科技,http://59.174.163.20:4022/rtp/239.69.1.79:10114$湖北电信-组播2
CCTV-风云足球,http://59.174.163.20:4022/rtp/239.69.1.81:10126$湖北电信-组播2
CCTV-高尔夫网球,http://59.174.163.20:4022/rtp/239.69.1.83:10138$湖北电信-组播2
CCTV-世界地理,http://59.174.163.20:4022/rtp/239.69.1.91:10186$湖北电信-组播2
CCTV-央视台球,http://59.174.163.20:4022/rtp/239.69.1.98:10224$湖北电信-组播2
CCTV-4中文国际 欧洲,http://59.174.163.20:4022/rtp/239.69.1.231:11028$湖北电信-组播2
CCTV-4中文国际 美洲,http://59.174.163.20:4022/rtp/239.69.1.232:11034$湖北电信-组播2
湖北卫视,http://59.174.163.20:4022/rtp/239.254.96.115:8664$湖北电信-组播2
河北卫视,http://59.174.163.20:4022/rtp/239.254.96.113:9616$湖北电信-组播2
深圳卫视,http://59.174.163.20:4022/rtp/239.254.96.137:8896$湖北电信-组播2
湖南卫视,http://59.174.163.20:4022/rtp/239.254.96.139:8908$湖北电信-组播2
广东卫视,http://59.174.163.20:4022/rtp/239.254.96.140:8914$湖北电信-组播2
北京卫视,http://59.174.163.20:4022/rtp/239.254.96.141:8920$湖北电信-组播2
东方卫视,http://59.174.163.20:4022/rtp/239.254.96.142:8926$湖北电信-组播2
浙江卫视,http://59.174.163.20:4022/rtp/239.254.96.143:8932$湖北电信-组播2
江苏卫视,http://59.174.163.20:4022/rtp/239.254.96.144:8938$湖北电信-组播2
天津卫视,http://59.174.163.20:4022/rtp/239.69.1.68:10048$湖北电信-组播2
山东卫视,http://59.174.163.20:4022/rtp/239.69.1.69:10054$湖北电信-组播2
安徽卫视,http://59.174.163.20:4022/rtp/239.69.1.70:10060$湖北电信-组播2
辽宁卫视,http://59.174.163.20:4022/rtp/239.69.1.71:10066$湖北电信-组播2
东南卫视,http://59.174.163.20:4022/rtp/239.69.1.108:10286$湖北电信-组播2
江西卫视,http://59.174.163.20:4022/rtp/239.69.1.126:10394$湖北电信-组播2
重庆卫视,http://59.174.163.20:4022/rtp/239.69.1.149:10530$湖北电信-组播2
贵州卫视,http://59.174.163.20:4022/rtp/239.69.1.150:10536$湖北电信-组播2
海南卫视,http://59.174.163.20:4022/rtp/239.69.1.151:10542$湖北电信-组播2
河南卫视,http://59.174.163.20:4022/rtp/239.69.1.168:10644$湖北电信-组播2
四川卫视,http://59.174.163.20:4022/rtp/239.69.1.169:10650$湖北电信-组播2
广西卫视,http://59.174.163.20:4022/rtp/239.69.1.191:10788$湖北电信-组播2
吉林卫视,http://59.174.163.20:4022/rtp/239.69.1.212:10914$湖北电信-组播2
黑龙江卫视,http://59.174.163.20:4022/rtp/239.254.96.138:8902$湖北电信-组播2
湖南金鹰纪实,http://59.174.163.20:4022/rtp/239.69.1.109:10292$湖北电信-组播2
湖南金鹰卡通,http://59.174.163.20:4022/rtp/239.69.1.248:11130$湖北电信-组播2
湖南快乐垂钓,http://59.174.163.20:4022/rtp/239.69.1.142:10488$湖北电信-组播2
湖南茶频道,http://59.174.163.20:4022/rtp/239.69.1.144:10500$湖北电信-组播2
BRTV卡酷少儿,http://59.174.163.20:4022/rtp/239.69.1.193:10800$湖北电信-组播2
河南梨园频道,http://59.174.163.20:4022/rtp/239.69.1.33:9838$湖北电信-组播2
河南武术世界,http://59.174.163.20:4022/rtp/239.69.1.47:9922$湖北电信-组播2
CETV1,http://59.174.163.20:4022/rtp/239.69.1.110:10298$湖北电信-组播2
CGTN记录片,http://59.174.163.20:4022/rtp/239.69.1.233:11040$湖北电信-组播2
CGTN西班牙语,http://59.174.163.20:4022/rtp/239.69.1.234:11046$湖北电信-组播2
CGTN法语,http://59.174.163.20:4022/rtp/239.69.1.235:11052$湖北电信-组播2

湖南频道,#genre#
九画面,http://118.251.16.94:8188/udp/239.76.245.131:1234$湖南电信-组播1
九画面,http://118.251.16.94:8188/udp/239.76.252.131:9000$湖南电信-组播1
湖南卫视,http://118.251.16.94:8188/udp/239.76.253.101:9000$湖南电信-组播1
湖南卫视,http://118.251.16.94:8188/udp/239.76.251.85:9000$湖南电信-组播1
湖南卫视,http://118.251.16.94:8188/udp/239.76.253.100:9000$湖南电信-组播1
湖南经视频道,http://118.251.16.94:8188/udp/239.76.253.103:9000$湖南电信-组播1
湖南经视频道,http://118.251.16.94:8188/udp/239.76.251.86:9000$湖南电信-组播1
湖南都市频道,http://118.251.16.94:8188/udp/239.76.253.104:9000$湖南电信-组播1
湖南国际频道,http://118.251.16.94:8188/udp/239.76.253.102:9000$湖南电信-组播1
湖南国际频道,http://118.251.16.94:8188/udp/239.76.252.240:9000$湖南电信-组播1
湖南公共频道,http://118.251.16.94:8188/udp/239.76.253.109:9000$湖南电信-组播1
湖南娱乐频道,http://118.251.16.94:8188/udp/239.76.253.105:9000$湖南电信-组播1
湖南电影频道,http://118.251.16.94:8188/udp/239.76.253.106:9000$湖南电信-组播1
湖南电视剧频道,http://118.251.16.94:8188/udp/239.76.253.108:9000$湖南电信-组播1
金鹰卡通,http://118.251.16.94:8188/udp/239.76.253.107:9000$湖南电信-组播1
金鹰纪实,http://118.251.16.94:8188/udp/239.76.253.110:9000$湖南电信-组播1
快乐垂钓,http://118.251.16.94:8188/udp/239.76.253.5:9000$湖南电信-组播1
茶频道,http://118.251.16.94:8188/udp/239.76.252.239:9000$湖南电信-组播1
湖南教育台,http://118.251.16.94:8188/udp/239.76.252.233:9000$湖南电信-组播1
湖南卫视FHD,http://118.251.16.94:8188/udp/239.76.252.115:9000$湖南电信-组播1
湖南经视FHD,http://118.251.16.94:8188/udp/239.76.252.116:9000$湖南电信-组播1
湖南都市FHD,http://118.251.16.94:8188/udp/239.76.252.117:9000$湖南电信-组播1
湖南电视剧FHD,http://118.251.16.94:8188/udp/239.76.252.118:9000$湖南电信-组播1
湖南电影FHD,http://118.251.16.94:8188/udp/239.76.252.119:9000$湖南电信-组播1
湖南娱乐FHD,http://118.251.16.94:8188/udp/239.76.252.121:9000$湖南电信-组播1
湖南公共FHD,http://118.251.16.94:8188/udp/239.76.252.123:9000$湖南电信-组播1
湖南国际FHD,http://118.251.16.94:8188/udp/239.76.252.124:9000$湖南电信-组播1
金鹰卡通FHD,http://118.251.16.94:8188/udp/239.76.252.120:9000$湖南电信-组播1
金鹰纪实FHD,http://118.251.16.94:8188/udp/239.76.252.122:9000$湖南电信-组播1
快乐垂钓FHD,http://118.251.16.94:8188/udp/239.76.252.127:9000$湖南电信-组播1
CCTV-1综合,http://118.251.16.94:8188/udp/239.76.253.151:9000$湖南电信-组播1
CCTV-1综合,http://118.251.16.94:8188/udp/239.76.251.87:9000$湖南电信-组播1
CCTV-2财经,http://118.251.16.94:8188/udp/239.76.253.152:9000$湖南电信-组播1
CCTV-3综艺,http://118.251.16.94:8188/udp/239.76.253.153:9000$湖南电信-组播1
CCTV-4中文国际,http://118.251.16.94:8188/udp/239.76.253.154:9000$湖南电信-组播1
CCTV-5体育,http://118.251.16.94:8188/udp/239.76.253.155:9000$湖南电信-组播1
CCTV-5体育,http://118.251.16.94:8188/udp/239.76.254.214:9000$湖南电信-组播1
CCTV-5+体育赛事,http://118.251.16.94:8188/udp/239.76.253.168:9000$湖南电信-组播1
CCTV-5+体育赛事,http://118.251.16.94:8188/udp/239.76.251.88:9000$湖南电信-组播1
CCTV-5+体育赛事,http://118.251.16.94:8188/udp/239.76.254.215:9000$湖南电信-组播1
CCTV-6电影,http://118.251.16.94:8188/udp/239.76.253.156:9000$湖南电信-组播1
CCTV-7国防军事,http://118.251.16.94:8188/udp/239.76.253.157:9000$湖南电信-组播1
CCTV-8电视剧,http://118.251.16.94:8188/udp/239.76.253.158:9000$湖南电信-组播1
CCTV-9纪录,http://118.251.16.94:8188/udp/239.76.253.159:9000$湖南电信-组播1
CCTV-10科教,http://118.251.16.94:8188/udp/239.76.253.160:9000$湖南电信-组播1
CCTV-11戏曲,http://118.251.16.94:8188/udp/239.76.252.251:9000$湖南电信-组播1
CCTV-12社会与法,http://118.251.16.94:8188/udp/239.76.253.162:9000$湖南电信-组播1
CCTV-13新闻,http://118.251.16.94:8188/udp/239.76.253.93:9000$湖南电信-组播1
CCTV-13新闻,http://118.251.16.94:8188/udp/239.76.251.84:9000$湖南电信-组播1
CCTV-14少儿,http://118.251.16.94:8188/udp/239.76.253.164:9000$湖南电信-组播1
CCTV-15音乐,http://118.251.16.94:8188/udp/239.76.252.252:9000$湖南电信-组播1
CCTV-16奥林匹克,http://118.251.16.94:8188/udp/239.76.253.98:9000$湖南电信-组播1
CCTV-17农业农村,http://118.251.16.94:8188/udp/239.76.252.238:9000$湖南电信-组播1
CCTV-16奥林匹克4K,http://118.251.16.94:8188/udp/239.76.253.230:9000$湖南电信-组播1
CCTV-16奥林匹克4K,http://118.251.16.94:8188/udp/239.76.254.200:9000$湖南电信-组播1
CCTV-4K超高清,http://118.251.16.94:8188/udp/239.76.254.101:9000$湖南电信-组播1
CCTV-4K超高清,http://118.251.16.94:8188/udp/239.76.254.64:9000$湖南电信-组播1
CHC家庭影院,http://118.251.16.94:8188/udp/239.76.252.241:9000$湖南电信-组播1
CHC影迷电影,http://118.251.16.94:8188/udp/239.76.252.242:9000$湖南电信-组播1
CHC动作电影,http://118.251.16.94:8188/udp/239.76.252.243:9000$湖南电信-组播1
CCTV-第一剧场,http://118.251.16.94:8188/udp/239.76.254.49:9000$湖南电信-组播1
CCTV-风云剧场,http://118.251.16.94:8188/udp/239.76.254.50:9000$湖南电信-组播1
CCTV-怀旧剧场,http://118.251.16.94:8188/udp/239.76.254.53:9000$湖南电信-组播1
CCTV-电视指南,http://118.251.16.94:8188/udp/239.76.254.61:9000$湖南电信-组播1
CCTV-世界地理,http://118.251.16.94:8188/udp/239.76.254.57:9000$湖南电信-组播1
CCTV-兵器科技,http://118.251.16.94:8188/udp/239.76.254.59:9000$湖南电信-组播1
CCTV-央视台球,http://118.251.16.94:8188/udp/239.76.254.58:9000$湖南电信-组播1
CCTV-文化精品,http://118.251.16.94:8188/udp/239.76.254.56:9000$湖南电信-组播1
CCTV-女性时尚,http://118.251.16.94:8188/udp/239.76.254.55:9000$湖南电信-组播1
CCTV-风云足球,http://118.251.16.94:8188/udp/239.76.254.52:9000$湖南电信-组播1
CCTV-风云音乐,http://118.251.16.94:8188/udp/239.76.254.51:9000$湖南电信-组播1
CCTV-高尔夫网球,http://118.251.16.94:8188/udp/239.76.254.62:9000$湖南电信-组播1
CCTV-4中文国际 欧洲,http://118.251.16.94:8188/udp/239.76.253.95:9000$湖南电信-组播1
CCTV-4中文国际 美洲,http://118.251.16.94:8188/udp/239.76.253.96:9000$湖南电信-组播1
凤凰中文,http://118.251.16.94:8188/udp/239.76.253.134:9000$湖南电信-组播1
凤凰资讯,http://118.251.16.94:8188/udp/239.76.253.135:9000$湖南电信-组播1
北京卫视,http://118.251.16.94:8188/udp/239.76.253.184:9000$湖南电信-组播1
北京卫视4K超高清,http://118.251.16.94:8188/udp/239.76.253.246:9000$湖南电信-组播1
试播4K超高清,http://118.251.16.94:8188/udp/239.76.253.214:9000$湖南电信-组播1
三沙卫视,http://118.251.16.94:8188/udp/239.76.253.74:9000$湖南电信-组播1
东方卫视,http://118.251.16.94:8188/udp/239.76.253.186:9000$湖南电信-组播1
吉林卫视,http://118.251.16.94:8188/udp/239.76.253.201:9000$湖南电信-组播1
四川卫视,http://118.251.16.94:8188/udp/239.76.253.91:9000$湖南电信-组播1
天津卫视,http://118.251.16.94:8188/udp/239.76.253.185:9000$湖南电信-组播1
山东卫视,http://118.251.16.94:8188/udp/239.76.253.195:9000$湖南电信-组播1
江苏卫视,http://118.251.16.94:8188/udp/239.76.253.181:9000$湖南电信-组播1
河南卫视,http://118.251.16.94:8188/udp/239.76.253.202:9000$湖南电信-组播1
浙江卫视,http://118.251.16.94:8188/udp/239.76.253.182:9000$湖南电信-组播1
海南卫视,http://118.251.16.94:8188/udp/239.76.253.203:9000$湖南电信-组播1
深圳卫视,http://118.251.16.94:8188/udp/239.76.253.188:9000$湖南电信-组播1
湖北卫视,http://118.251.16.94:8188/udp/239.76.253.193:9000$湖南电信-组播1
甘肃卫视,http://118.251.16.94:8188/udp/239.76.253.94:9000$湖南电信-组播1
重庆卫视,http://118.251.16.94:8188/udp/239.76.253.92:9000$湖南电信-组播1
广东卫视,http://118.251.16.94:8188/udp/239.76.252.189:9000$湖南电信-组播1
河北卫视,http://118.251.16.94:8188/udp/239.76.252.199:9000$湖南电信-组播1
安徽卫视,http://118.251.16.94:8188/udp/239.76.252.196:9000$湖南电信-组播1
天津卫视,http://118.251.16.94:8188/udp/239.76.251.92:9000$湖南电信-组播1
江苏卫视,http://118.251.16.94:8188/udp/239.76.251.89:9000$湖南电信-组播1
江西卫视,http://118.251.16.94:8188/udp/239.76.252.225:9000$湖南电信-组播1
东南卫视,http://118.251.16.94:8188/udp/239.76.252.190:9000$湖南电信-组播1
辽宁卫视,http://118.251.16.94:8188/udp/239.76.252.197:9000$湖南电信-组播1
贵州卫视,http://118.251.16.94:8188/udp/239.76.252.198:9000$湖南电信-组播1
黑龙江卫视,http://118.251.16.94:8188/udp/239.76.253.200:9000$湖南电信-组播1
云南卫视,http://118.251.16.94:8188/udp/239.76.254.60:9000$湖南电信-组播1
广西卫视,http://118.251.16.94:8188/udp/239.76.254.54:9000$湖南电信-组播1
陕西卫视,http://118.251.16.94:8188/udp/239.76.254.76:9000$湖南电信-组播1
青海卫视,http://118.251.16.94:8188/udp/239.76.254.132:9000$湖南电信-组播1
北京KAKU少儿,http://118.251.16.94:8188/udp/239.76.254.81:9000$湖南电信-组播1
北京纪实科教,http://118.251.16.94:8188/udp/239.76.254.65:9000$湖南电信-组播1
上海欢笑剧场4K,http://118.251.16.94:8188/udp/239.76.254.66:9000$湖南电信-组播1
上海东方财经,http://118.251.16.94:8188/udp/239.76.254.69:9000$湖南电信-组播1
上海乐游频道,http://118.251.16.94:8188/udp/239.76.254.68:9000$湖南电信-组播1
上海动漫秀场,http://118.251.16.94:8188/udp/239.76.254.70:9000$湖南电信-组播1
上海法治天地,http://118.251.16.94:8188/udp/239.76.254.67:9000$湖南电信-组播1
上海游戏风云,http://118.251.16.94:8188/udp/239.76.254.71:9000$湖南电信-组播1
上海生活时尚,http://118.251.16.94:8188/udp/239.76.254.73:9000$湖南电信-组播1
上海都市剧场,http://118.251.16.94:8188/udp/239.76.254.74:9000$湖南电信-组播1
上海金色学堂,http://118.251.16.94:8188/udp/239.76.254.75:9000$湖南电信-组播1
河南梨园频道,http://118.251.16.94:8188/udp/239.76.252.179:9000$湖南电信-组播1
河南文物宝库,http://118.251.16.94:8188/udp/239.76.252.180:9000$湖南电信-组播1
河南武术世界,http://118.251.16.94:8188/udp/239.76.252.181:9000$湖南电信-组播1
CETV-1,http://118.251.16.94:8188/udp/239.76.252.192:9000$湖南电信-组播1
CETV-4,http://118.251.16.94:8188/udp/239.76.252.254:9000$湖南电信-组播1
CETV早期教育,http://118.251.16.94:8188/udp/239.76.254.202:9000$湖南电信-组播1
CGTN英语,http://118.251.16.94:8188/udp/239.76.252.66:9000$湖南电信-组播1
CGTN纪录,http://118.251.16.94:8188/udp/239.76.252.67:9000$湖南电信-组播1
CGTN俄语,http://118.251.16.94:8188/udp/239.76.253.86:9000$湖南电信-组播1
CGTN法语,http://118.251.16.94:8188/udp/239.76.253.87:9000$湖南电信-组播1
CGTN西班牙语,http://118.251.16.94:8188/udp/239.76.253.88:9000$湖南电信-组播1
CGTN阿拉伯语,http://118.251.16.94:8188/udp/239.76.253.97:9000$湖南电信-组播1
魅力足球,http://118.251.16.94:8188/udp/239.76.254.72:9000$湖南电信-组播1
中国天气,http://118.251.16.94:8188/udp/239.76.253.61:9000$湖南电信-组播1
天元围棋,http://118.251.16.94:8188/udp/239.76.253.2:9000$湖南电信-组播1
长沙新闻综合,http://118.251.16.94:8188/udp/239.76.253.121:9000$湖南电信-组播1
